"country","debt_id","portfolio_id","collector","comm_target","debt_age","age_bucket","sector","client_name","d_status","paying_accs","new_accs","debt_original_amount"
"Trinidad","15083933.T","1751","Juliette","48780","3.15","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","2058.00"
"Trinidad","15083946.T","1751","Juliette","48780","2.95","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6016.21"
"Trinidad","15083967.T","1751","Juliette","48780","2.45","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1635.40"
"Trinidad","15083972.T","1751","Juliette","48780","2.08","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1827.62"
"Trinidad","15083974.T","1751","Juliette","48780","1.82","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5463.37"
"Trinidad","15083975.T","1751","Juliette","48780","2.08","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1788.49"
"Trinidad","15083981.T","1751","Juliette","48780","1.91","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5070.18"
"Trinidad","15084024.T","1751","Juliette","48780","1.44","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8210.89"
"Trinidad","15084083.T","1751","Juliette","48780","2.94","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5907.79"
"Trinidad","15084101.T","1751","Juliette","48780","4.05","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5834.00"
"Trinidad","15084124.T","1751","Juliette","48780","2.32","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1831.63"
"Trinidad","15084201.T","1751","Juliette","48780","1.79","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6858.56"
"Trinidad","15084219.T","1751","Juliette","48780","3.03","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5579.80"
"Trinidad","15084231.T","1751","Juliette","48780","2.71","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1681.02"
"Trinidad","15084232.T","1751","Juliette","48780","2.32","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5643.55"
"Trinidad","15084239.T","1751","Juliette","48780","1.95","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5456.25"
"Trinidad","15084271.T","1751","Juliette","48780","2.06","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5108.55"
"Trinidad","15084279.T","1751","Juliette","48780","3.28","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5454.28"
"Trinidad","15084362.T","1751","Juliette","48780","1.10","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1765.28"
"Trinidad","15084367.T","1751","Juliette","48780","2.52","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","6629.41"
"Trinidad","15084403.T","1751","Juliette","48780","2.65","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","1922.75"
"Trinidad","15084406.T","1751","Juliette","48780","2.37","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","5959.25"
"Trinidad","15084422.T","1751","Juliette","48780","2.35","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","12185.44"
"Trinidad","15084447.T","1751","Juliette","48780","2.18","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6708.08"
"Trinidad","15084469.T","1751","Juliette","48780","2.19","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5490.79"
"Trinidad","15084500.T","1751","Juliette","48780","2.92","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5658.71"
"Trinidad","15084503.T","1751","Juliette","48780","1.86","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8483.23"
"Trinidad","15084506.T","1751","Juliette","48780","123.22","Unknown","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5965.42"
"Trinidad","15084513.T","1751","Juliette","48780","1.85","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8224.77"
"Trinidad","15084521.T","1751","Juliette","48780","1.90","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5869.90"
"Trinidad","15084548.T","1751","Juliette","48780","2.31","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6801.70"
"Trinidad","15084565.T","1751","Juliette","48780","2.10","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6846.13"
"Trinidad","15084584.T","1751","Juliette","48780","2.46","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8076.81"
"Trinidad","15084653.T","1751","Juliette","48780","2.41","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6217.98"
"Trinidad","15084688.T","1751","Juliette","48780","2.07","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1626.19"
"Trinidad","15084731.T","1751","Juliette","48780","2.42","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5906.49"
"Trinidad","15084757.T","1751","Juliette","48780","2.00","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6809.08"
"Trinidad","15084766.T","1751","Juliette","48780","3.47","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5469.42"
"Trinidad","15084797.T","1751","Juliette","48780","2.30","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","2539.79"
"Trinidad","15084814.T","1751","Juliette","48780","3.12","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5530.96"
"Trinidad","15084832.T","1751","Juliette","48780","1.97","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8348.87"
"Trinidad","15084836.T","1751","Juliette","48780","3.96","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","2053.22"
"Trinidad","15084864.T","1751","Juliette","48780","3.09","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8362.00"
"Trinidad","15084886.T","1751","Juliette","48780","0.86","06 mth - 1 yr","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","7923.41"
"Trinidad","15084925.T","1751","Juliette","48780","2.99","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1849.30"
"Trinidad","15084926.T","1751","Juliette","48780","2.23","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1902.94"
"Trinidad","15085045.T","1751","Juliette","48780","2.63","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8481.50"
"Trinidad","15085100.T","1751","Juliette","48780","1.86","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","2072.94"
"Trinidad","15085111.T","1751","Juliette","48780","1.21","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5554.53"
"Trinidad","15085116.T","1751","Juliette","48780","2.36","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5904.56"
"Trinidad","15085120.T","1751","Juliette","48780","2.51","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","5595.55"
"Trinidad","15085205.T","1751","Juliette","48780","1.81","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","8479.74"
"Trinidad","15085212.T","1751","Juliette","48780","3.03","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","2061.60"
"Trinidad","15085217.T","1751","Juliette","48780","2.94","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6574.22"
"Trinidad","15085253.T","1751","Juliette","48780","2.97","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5398.08"
"Trinidad","15085269.T","1751","Juliette","48780","1.32","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5606.67"
"Trinidad","15085290.T","1751","Juliette","48780","1.45","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5484.80"
"Trinidad","15085296.T","1751","Juliette","48780","1.98","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1803.17"
"Trinidad","15085325.T","1751","Juliette","48780","0.98","06 mth - 1 yr","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","7901.64"
"Trinidad","15085333.T","1751","Juliette","48780","3.62","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6621.67"
"Trinidad","15085342.T","1751","Juliette","48780","2.35","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6052.92"
"Trinidad","15085356.T","1751","Juliette","48780","2.47","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","7117.12"
"Trinidad","15085365.T","1751","Juliette","48780","2.02","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1703.63"
"Trinidad","15085377.T","1751","Juliette","48780","2.61","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","5493.94"
"Trinidad","15085388.T","1751","Juliette","48780","2.55","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1800.11"
"Trinidad","15085419.T","1751","Juliette","48780","1.86","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1614.62"
"Trinidad","15085446.T","1751","Juliette","48780","2.03","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1673.65"
"Trinidad","15085470.T","1751","Juliette","48780","2.12","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8070.52"
"Trinidad","15085499.T","1751","Juliette","48780","1.86","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1688.55"
"Trinidad","15085529.T","1751","Juliette","48780","1.85","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8281.91"
"Trinidad","15085531.T","1751","Juliette","48780","2.55","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","8329.13"
"Trinidad","15085535.T","1751","Juliette","48780","1.83","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5426.75"
"Trinidad","15085553.T","1751","Juliette","48780","2.64","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6977.65"
"Trinidad","15085617.T","1751","Juliette","48780","3.79","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1789.42"
"Trinidad","15085651.T","1751","Juliette","48780","2.40","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","8337.33"
"Trinidad","15085680.T","1751","Juliette","48780","3.55","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5420.38"
"Trinidad","15085683.T","1751","Juliette","48780","3.34","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1803.72"
"Trinidad","15085701.T","1751","Juliette","48780","2.04","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6766.74"
"Trinidad","15085706.T","1751","Juliette","48780","123.22","Unknown","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5795.38"
"Trinidad","15085710.T","1751","Juliette","48780","2.91","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5549.85"
"Trinidad","15085734.T","1751","Juliette","48780","2.40","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8019.59"
"Trinidad","15085747.T","1751","Juliette","48780","1.85","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5714.62"
"Trinidad","15085787.T","1751","Juliette","48780","2.63","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5497.39"
"Trinidad","15085817.T","1751","Juliette","48780","3.07","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1579.88"
"Trinidad","15085838.T","1751","Juliette","48780","3.31","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5613.76"
"Trinidad","15085840.T","1751","Juliette","48780","2.33","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5791.56"
"Trinidad","15085871.T","1751","Juliette","48780","1.82","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","6570.11"
"Trinidad","15085877.T","1751","Juliette","48780","2.98","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5672.83"
"Trinidad","15085878.T","1751","Juliette","48780","2.35","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5719.81"
"Trinidad","15085892.T","1751","Juliette","48780","3.51","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5734.54"
"Trinidad","15085918.T","1751","Juliette","48780","1.98","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1594.63"
"Trinidad","15085922.T","1751","Juliette","48780","3.43","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","2068.49"
"Trinidad","15085930.T","1751","Juliette","48780","3.80","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1675.55"
"Trinidad","15085948.T","1751","Juliette","48780","3.07","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8456.43"
"Trinidad","15085970.T","1751","Juliette","48780","2.29","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1776.31"
"Trinidad","15085974.T","1751","Juliette","48780","123.22","Unknown","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5411.41"
"Trinidad","15085986.T","1751","Juliette","48780","1.85","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5766.43"
"Trinidad","15086004.T","1751","Juliette","48780","2.11","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5660.00"
"Trinidad","15086010.T","1751","Juliette","48780","2.02","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8277.50"
"Trinidad","15086094.T","1751","Juliette","48780","1.23","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6859.47"
"Trinidad","15086179.T","1751","Juliette","48780","1.85","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","7463.29"
"Trinidad","15086184.T","1751","Juliette","48780","1.30","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","5581.84"
"Trinidad","15086218.T","1751","Juliette","48780","2.20","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1876.70"
"Trinidad","15086229.T","1751","Juliette","48780","2.22","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5812.48"
"Trinidad","15086241.T","1751","Juliette","48780","2.64","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6958.49"
"Trinidad","15086260.T","1751","Juliette","48780","2.09","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1616.15"
"Trinidad","15086286.T","1751","Juliette","48780","1.21","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5426.46"
"Trinidad","15086290.T","1751","Juliette","48780","1.86","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","8320.90"
"Trinidad","15086296.T","1751","Juliette","48780","3.01","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6021.89"
"Trinidad","15086312.T","1751","Juliette","48780","1.02","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1572.13"
"Trinidad","15086313.T","1751","Juliette","48780","1.35","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5633.24"
"Trinidad","15086326.T","1751","Juliette","48780","1.07","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1837.72"
"Trinidad","15086336.T","1751","Juliette","48780","3.03","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1678.99"
"Trinidad","15086350.T","1751","Juliette","48780","1.05","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5412.27"
"Trinidad","15086375.T","1751","Juliette","48780","3.04","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","7989.71"
"Trinidad","15086377.T","1751","Juliette","48780","2.93","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1806.01"
"Trinidad","15086411.T","1751","Juliette","48780","3.44","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5698.66"
"Trinidad","15086429.T","1751","Juliette","48780","2.63","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1789.93"
"Trinidad","15086437.T","1751","Juliette","48780","3.42","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6251.95"
"Trinidad","15086443.T","1751","Juliette","48780","3.04","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5865.77"
"Trinidad","15086463.T","1751","Juliette","48780","3.05","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","7287.43"
"Trinidad","15086483.T","1751","Juliette","48780","1.97","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5759.28"
"Trinidad","15086492.T","1751","Juliette","48780","2.30","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5423.81"
"Trinidad","15086498.T","1751","Juliette","48780","2.69","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5690.14"
